Gene name	Adrenal gland	Appendix	Brain	Colon	Duodenum	Endometrium	Esophagus	Fallopian tube	Fat	Gallbladder	Heart	Kidney	Liver	Lung	Lymph node	Ovary	Pancreas	Placenta	Prostate	Rectum	Salivary gland	Small intestine	Smooth muscle	Spleen	Stomach	Testis	Thyroid	Tonsil	Urinary bladder
MOB3C	744247.9918	0	146956.0752	951900.1132	315566.9717	1598751.917	0	1010244.876	0.00	2767139.851	178448.77	0	435478.11	5387250.617	11537935.42	0	999582.1113	0	0	11463815.6	1636445.095	0	0	8447574.82	4194052.916	278068.7682	0	0	4916846.004
MOB4	0	5260051.144	213982.0015	0	0	0	0	0	0.00	0	0.00	0	508656.39	0	0	2503823.72	1871930.652	154414.4432	0	0	0	1840370.416	0	0	359998.8126	443244.0742	0	0	0
MOBP	0	0	146985643	0	0	0	0	0	0.00	0	0.00	0	0.00	0	0	0	0	0	0	0	0	1005305.314	0	0	0	0	0	0	0
MOCOS	9176191.487	0	163518.2543	13511.87176	4128415.629	381153.7195	363068.1482	242948.2282	2324243.43	2074425.574	11503998.91	0	6639584.26	81068.26605	10337.65393	8662591.099	205610.6839	1551981.576	37859.39238	8444.119667	0	3925392.212	748142.681	532128.5078	0	1330041.278	1336035.612	0	529792.1663
MOCS1	16521204.14	3405837.026	1479191.4	4116792.052	13421055.74	7001525.71	79544076.51	2764521.881	4991361.95	1336973.771	21081423.78	17241550.91	5105002.84	684607.9103	2642341.826	6296940.695	1607124.338	4096951.948	1497702.885	73000416.2	1333952.325	5152073.65	4457989.65	0	3575884.374	4075040.438	4424642.199	283595.5279	954019.4465
MOCS2	71699734.98	6010488.988	109764035.9	25651275.52	55728408.29	45913309.83	56973942.45	31727639.43	2864105.62	31019343.61	74274242.87	45874587.14	142476217.20	20069675.71	41309938.77	135705899.5	102760590.3	25567260.88	48551010.19	38033091.2	80203521.24	37809231.05	51690421.99	9022247.655	18687639.23	60086224.38	58095129.91	17185151.99	12853196.95
MOCS3	15776634.6	7563082.206	39309514.62	17099626.43	25026844.64	16095485.73	19059525.12	22793886.12	3044485.51	23365900.81	7754430.07	19620319.3	34098764.95	17498763.98	20351967.58	15010941.35	7007954.059	5742127.382	11338936.11	13275214.34	11659604.21	21158426.46	19348330.41	21839884.98	12627770.46	18232787.15	17835457.18	21182033.4	19713667.39
MOG	1028530.869	1763829.731	4000604696	1319564.265	799133.6263	1782506.772	467884.7872	245822.9036	1835991.35	5846855.445	49239.14	0	100436.85	632547.8106	3758778.981	1631564.125	46983059.76	7749685.517	668978.7053	1251505.51	70381.63038	0	2027451.736	3303557.774	1372412.037	689811.2838	90017.8505	1578110.546	3434669.552
MOGAT2	0	196541.1657	714653.1681	10779480.89	99157429.9	1307030.5	1588174.324	923063.3494	0.00	0	175908.03	0	0.00	52213.31911	0	133137.7733	0	3508200.741	0	17368856.82	0	257287348	721832.5346	0	135691.147	0	128295.3894	0	47067693.87
MOGAT3	0	0	0	0	3841479.233	0	0	0	0.00	0	0.00	0	1032656.37	0	0	0	0	0	0	0	0	65176.52064	0	0	0	0	0	0	0
MOGS	63992787.18	37427286.99	26340665.27	47126858.06	143619548.7	61274199.54	66098022.26	54697173.3	40433455.40	68488847.11	37937423.46	40632773.41	141735696.40	95211752.12	38680464.15	54937677.58	236782522.8	356249283.6	72095654.8	40050410.02	86781504.54	93664040.75	37417797.7	76933167.23	63476304.85	65265842.95	80073459.04	104640638.1	100720375.1
MON1A	14104618.81	10140711.03	1082603.032	2767272.46	2944030.477	1984997.001	11611524.2	205144.9751	1582156.47	1913213.967	335566.30	746974.5993	1739483.55	4029464.138	3215243.539	686187.8186	1282752.034	3385475.617	395337.9855	4581896.462	4041788.596	5035871.5	14517306.7	105177.8736	1825173.214	892286.6132	1096868.127	300208.0063	11846880.07
MON1B	4275798.563	11235220.84	4732956.291	2236399.205	3663011.102	4835208.394	1948232.697	1312683.621	12795219.40	2748683.992	5482571.55	3261960.41	6267250.36	3814680.855	4272533.08	3116521.823	2351930.677	2581941.245	7554065.644	26953194.4	6054471.149	4556958.443	3663838.143	3412119.96	2527371.145	2679067.377	9383973.418	4145479.949	1114653.229
MON2	9243112.311	3446007.865	15010715.55	5344226.093	23961711.51	4594400.62	3366251.174	6209934.791	5085128.83	7495818.022	4123063.43	10425901.65	14657870.29	24695246.28	5125607.701	4111304.82	10718020.15	12377575.54	10119825.91	6297524.908	36505231.08	15964735.95	4702478.188	5073225.695	6495219.615	4607866.38	6591250.572	8022374.021	6703328.691
MORC1	220848.7689	0	210822.4734	249908.2023	0	961410.4816	913124.594	0	0.00	0	0.00	556724.7844	1941867.90	0	0	0	0	1938216.452	295532.6898	1691476.463	0	0	269189.4416	0	0	2565526.371	0	0	3048328.121
MORC2	1005319.593	563798.6934	7641580.746	1349764.375	2224261.566	1922969.153	1858974.529	4792948.789	0.00	706279.008	501957.23	1207877.117	1270511.67	7233061.708	1433655.147	4774763.777	2186349.572	4182762.99	3669087.062	2040982.185	1549282.522	1909093.366	2017757.504	2938014.871	1224136.877	6400901.833	3606933.948	1582155.063	1850032.249
MORC3	5887324.362	9885519.471	3639117.504	4745119.561	5115981.332	13111586.33	5632182.434	9931367.415	3385061.14	5640645.452	3339455.94	4520951.346	10189567.30	10247067.48	17154883.39	10571393.82	8005144.272	12244684.85	5183177.752	5349734.077	2418654.042	7897915.365	6191512.264	13136372.19	6364503.112	9395279.134	3475166.39	10838556.11	9351180.938
MORC4	0	4464784.972	13912.48383	0	76801.20634	32468.29735	3130007.655	21117.41615	0.00	13774.07103	0.00	0	197452.49	189999.0036	0	0	0	1417841.482	0	0	0	61188.96434	3308253.703	1126347.171	0	206647.5751	0	0	19171.84709
MORF4L1	9132180.494	7154096.492	5856109.417	5055994.044	4227109.136	3327169.559	8417021.349	11761492.6	5405648.05	330790.3059	2524591.89	5854068.94	6294205.32	33666865.47	15382530.33	5495470.598	2457328.528	13985325.78	2343954.891	2404448.591	3225229.866	3241413.122	5043133.51	9384082.991	2579657.746	20343192.9	5049507.691	7145987.144	8600669.751
MORF4L2	10895232.73	6322055.567	3926558.535	13685208.76	6843275.368	9578645.21	100827.4916	5977543.998	550733.53	828883.3049	784155.85	6031378.875	3729633.41	7859052.831	630606.9553	1847338.298	5330770.242	12151547.78	13896.85874	3105972.958	1092752.448	15802795.89	10955839.65	834434.226	5796581.623	11825777.8	7520617.777	5333893.809	1737233.854
MORN1	0	0	0	1185423.15	0	0	0	7767601.808	0.00	0	0.00	98124841.78	0.00	0	378928.6697	0	0	0	519137.1655	0	0	0	673768.531	0	0	0	0	0	0
MORN2	0	0	0	0	0	0	0	13428295.53	0.00	0	0.00	0	0.00	839394.0505	0	3637753.083	0	0	0	0	0	0	0	0	0	0	0	10213902.95	0
MORN3	0	0	0	0	0	0	0	5543798.732	0.00	0	0.00	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORN4	0	0	1585762.116	0	0	0	0	0	0.00	0	0.00	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MORN5	483005.5721	2293036.868	312936.903	0	0	0	0	25358198.31	0.00	0	0.00	0	0.00	1489610.409	0	2161390.674	17416879.2	0	0	145456.3657	0	0	0	0	110302.4792	0	0	228283.0154	0
MOSPD1	1950651.599	161677.9232	250046.2415	0	638953.7486	6503609.329	0	25196656.82	0.00	0	5814939.08	0	0.00	1169713.071	0	0	3151133.418	2864419.156	2669074.694	0	656971.7883	999384.9251	2958873.572	0	0	11056083.1	0	135506.2933	0
MOSPD2	5681839.248	9790429.08	12661766.87	3921730.553	1708721.999	326260.1321	2693430.907	2784364.773	4580780.52	91829.31405	1033659.98	138206.1852	5020657.51	5963548.95	797226.8214	1364380.397	3527741.699	4504540.201	1552566.406	896555.1211	2353818.828	3225393.246	1839984.673	5684626.613	1593054.078	2787531.047	8865021.566	4578917.335	3378408.928
MOSPD3	0	0	699784.8003	0	0	0	0	0	0.00	0	0.00	0	0.00	0	0	0	0	0	0	0	575777.4905	0	0	0	0	0	0	302574.7976	0
MOV10	22842509.04	13672154.7	33607580.04	14061562.71	75174182.39	25128688.11	11758031.81	23328117.83	9519893.62	16368325.78	2967911.08	18274675.07	62856893.31	18819763.99	4937373.014	25498004.04	17761003.95	36190565.68	21475149.83	10987058.24	10209184.65	24826746.08	9243062.697	7423475.386	11331730.24	133217523.1	13251694.72	8503222.133	23957048.77
MOV10L1	975968.8826	1481275.425	542864.3842	333593.41	0	1188690.68	1967740.503	7211.873635	0.00	0	0.00	110584.3192	0.00	248601.9873	0	232591.7468	17957.7569	556709.7844	4555453.565	529842.8564	664528.7404	0	0	1776503.747	118366.1115	505673.2316	29067.54866	404481.6419	3821842.421
MOXD1	28200194.27	3567733.269	988450.7823	3475919.41	2423477.406	22155373.66	5899718.067	6687817.771	1186700.39	5980807.16	975533.75	14202874.46	129020.95	10865466.65	2752024.331	1410438.169	362110.29	912345.7264	35875042.93	1266513.245	2911251.388	3232880.797	65317798.17	446518.4759	5942502.032	406591.595	1803779.22	3839969.132	4279133.211
MPC1	4117037.448	13849721.45	6719066.106	4941557.965	8783406.84	0	352589.6693	2362957.715	0.00	0	508580209.40	27912432.13	154361577.40	3603003.372	584793.4965	36252.65589	0	6553101.361	1126269.719	16818435.91	30390969.84	9860930.708	5799477.511	11726338.24	5702206.162	157220.8129	26409715.83	4576670.382	618562.0087
MPC2	348591177.4	10447814.18	137828080.1	72186523.53	231087852	22290861.11	102268680.6	48438279.99	112655672.70	95898733.27	2502291888.00	1077768043	741483556.80	58449074.13	17162147.13	1379381.608	123167342.7	27662276.99	78212581.19	76253255.55	640011583.3	101465024.3	34462995.71	30105441.44	65634517.76	95483350.59	509272245.4	30348106.9	46061654.13
MPDU1	324586094.9	107951852.1	177474245	258337918.9	211018070	85955143.96	84249837.19	176817974.9	274389494.30	179054445.5	84593782.60	160211729.9	313484704.00	146352169.4	196805902.7	108365503.6	565521970.4	343698495.9	125437960.4	173971062.6	220804694	345025195.2	102650286.6	241327832.4	438947872.4	128927542.1	221469416.4	85077160.4	176658360.9
MPDZ	2971947.785	1029013.879	23116510.39	6607000.689	4079857.162	2746055.415	2996558.334	4985272.203	2533111.08	1478164.358	3816895.36	7271127.873	34153563.49	1681617.829	1255070.86	2152795.386	276943.2707	7379976.791	8063156.373	4823346.49	1319461.01	5680729.586	2857278.018	3115398.765	1567207.439	6658815.784	5094720.825	295684.1393	1527240.381
MPEG1	225551.3133	17568920.13	499948.868	120278744.8	1618510.458	0	209903.9985	337316.4431	679005.09	1097178.027	2208797.04	1376379.669	94690.40	54844276.29	3559337.377	940292.1126	8321492.142	2385274.376	0	1840018.14	5026983.288	1194989.943	0	22778362.79	0	82341144.66	64920.81433	4011411.706	2328247.557
MPG	5538451.836	24340714.44	12666835.63	19013523.96	4589090.434	9499681.43	5572225.788	44604531.51	7580298.81	3794668.203	943972.54	5937106.295	8450083.76	30994497.63	40563848.7	13005644.35	1391313.364	6700189.779	7457163.84	7723050.343	5242635.515	9597995.773	10718912.62	20576995.08	9790944.221	3596225.578	36936132.71	32392085.86	9890506.925
MPHOSPH10	6873552.428	16520014.9	9596855.594	9500948.381	13044569.97	14879274.17	5586398.807	19229797.46	13905347.76	1795370.369	2147868.07	8714531.472	10923423.50	27140545.67	27247334.15	8317157.812	14008809.58	7181776.568	5004693.179	4570518.504	5824971.667	17012412.68	16609903.68	6016685.553	8025993.306	9887559.972	15524841.23	20806792.11	10760468.01
MPHOSPH6	8985376.704	4017811.617	4499370.853	15204699.59	12879345.05	5517726.426	2627104.365	11325712.17	2789117.66	5915005.173	4509657.75	804945.7791	10236220.12	13263143.78	15196786.07	4847661.553	2320295.89	9370497.657	4554741.052	9639852.245	9856025.956	22547976.64	3945746.417	1615224.597	4218342.082	21698620.86	1988503.598	8122737.957	7306675.388
MPHOSPH8	5549102.898	24283466.14	3079568.445	7638455.296	7354715.843	12186461.09	4204847.984	18909258.43	244407.09	6895187.398	984246.59	1706075.418	1696607.39	10257420.14	6292787.282	7602451.475	3761221.859	2116369.489	1625100.257	5688141.055	3184117.471	6512428.191	8616039.754	29641995.61	2625084.049	26884126.19	7139678.39	12159015.95	5055973.263
MPI	291115634.5	42927489.88	521110948.3	86985189.22	188860904.7	120132382.6	181757020.5	200349609.6	64846059.51	124100721.4	236958859.10	288796946.3	250495998.00	92200831.45	146643745.3	51836886.76	64457190.2	94556839.99	261373378.8	121630573.9	280176145.7	194465284.9	141592017.6	180773652.1	106825976.5	151400272.7	150002689.6	90731994.11	127542558.5
MPLKIP	488743.0783	0	4215055.558	11255277.95	0	3205336.703	0	2630963.954	4185017.85	3202189.46	665283.43	0	0.00	16082519.46	9540095.054	1670486.186	10642405.3	4015343.432	0	1376523.434	4455918.158	6219891.31	2643811.024	0	0	0	11837597.76	10489529.28	6393479.537
MPND	634582.2443	0	523941.007	690655.3955	3556119.412	827701.3038	313765.1531	735738.8176	251880.33	433582.2701	942693.03	378859.5453	1540579.64	1481397.295	0	139462.6082	101516.8031	454838.2772	1621466.439	841689.6334	235349.6799	776499.6822	512921.8292	0	339974.1568	992876.7336	128545.1858	58477.72142	774567.4546
MPO	48511568.82	979042908	959094.2038	20987087.36	15049656.27	2395799.185	100325862.3	1915220.666	675351506.50	45779661.87	16748155.40	5557949.726	19422381.63	27091543.06	22950311.88	55879104.92	96316352.72	30424586.12	62612103.23	17011093.35	6037081.572	19952872.68	3971145.306	934758663.1	35152541.66	1429159.707	4108524.957	21953487.53	250556552.5
MPP1	212337967.3	44447965.84	57636045.15	29759500.16	101786744.8	14640054.14	30269745.87	20976226.34	98706890.72	48905419.29	10206211.84	56249736.56	46534332.08	30688058.76	33088420.44	48922597.47	14363736.46	297714908.3	31613857.35	62957798.23	71922003.43	189632389.9	16264401.24	114991339.2	15427328.6	28182894.02	7839108.083	15410358.09	34097264.18
MPP2	29595885.34	9870479.664	185732102.7	2269291.928	4027199.604	3056406.357	7389318.251	2544596.495	1352593.68	3817102.181	9107662.51	3297603.194	3463416.15	2806262.3	3989143.372	109922.386	558037.6427	1527959.027	13744737.15	6893017.881	4832155.617	5381807.971	18359712.61	3069054.181	7406341.456	8807338.342	3680748.761	619889.6121	3142280.593
MPP5	7198309.342	1845481.327	15942945.31	5862554.217	14389071.93	5541648.429	3611571.794	32791650.91	9887679.53	16925914.47	3661221.84	32840434.39	16955706.58	4804878.721	2850811.223	5813496.268	4084128.16	25714349.3	16836332.21	10546598.67	17273646.75	15318136.58	5559254.436	3944271.641	4586573.253	49899911.02	15597282.16	2594632.442	6017946.798
MPP6	32445546.87	9016606.762	142934857.6	4131326.046	5771835.949	15264566.6	16638964.63	26000548.34	19355068.80	93746636.57	2047457.12	29329103.64	21304045.19	45662152.92	7248073.131	6068030.326	18962354.28	5869338.987	43573748.77	6479642.03	41528886.73	2389921.843	10231680.5	1016301.958	5646211.291	78529463.44	8181953.531	8258304.17	4289941.903
MPP7	19452255.86	5117900.712	13272130.26	18458172.4	18352262.65	19677435.21	38681989.8	72945523.52	5973998.00	25437130.85	44004730.34	59714576.73	3066200.75	9823988.583	82232823.86	14616855.49	14759557.09	195496976.6	52982486.45	56298552	40998611.97	19873934.16	23258402.05	2479319.356	42296523.04	7082810.133	66409600.39	14216476.64	21163140.62
MPPE1	1784655.8	316980.909	0	0	1248110.256	879493.4988	274040.889	898425.0919	0.00	0	0.00	3493896.785	991853.67	595091.8699	0	583401.1437	1119717.144	494347.7027	0	1465313.384	0	671906.1385	2193610.877	0	6558445.612	736066.5505	3759559.499	0	0
MPPED2	2615740.093	1077383.838	2182059.697	65872.65055	68971.94185	1515236.606	839233.8002	10358371.19	0.00	0	4553831.25	6621551.054	0.00	44857.40579	0	0	0	0	456257.8698	772444.6411	1880650.578	2785775.321	5472200.23	0	95643.68949	1539462.991	1452190.901	0	1162627.191
MPRIP	38809054.09	28787160.55	37679907.71	29022856.15	28752603.37	113681380.5	37302907.31	45885415.63	16251563.81	46099867.77	20760937.40	72886909.84	35939699.85	42497688.42	43861587.59	36711611.85	107071408.7	130170410.2	28660489.86	35675829.72	42998413.35	19860003.83	52612537.36	94938037.92	27272654.18	24558853.47	45692742.67	14245462.34	24416002.44
MPST	317160495.9	145716321.8	370078743.8	293984451.5	490377452.5	210439531.7	404058429.1	335611989.6	155290222.70	87629464.74	141537998.40	609233320.1	2204900919.00	131147555.9	45858078.98	26435376.99	202848426.9	200977297.9	272190755.2	198304534.7	433741141	971059925.5	270915014.9	93877905.57	306414316.9	28277082.28	240304058.9	107996089.1	220804936.6
MPV17	23705647	0	14900469.98	3148216.093	9094622.468	4201487.014	2172134.542	8076311.415	45068145.49	4188241.039	88773509.98	7606247.524	4285912.70	5277374.336	9172757.241	9470223.856	2123697.262	25328739.12	9796344.892	21510621.78	12491513	6279095.203	331251.9166	8637587.612	3566984.527	10875800.88	53155407.71	1206239.694	4842293.748
MPV17L2	121351.7713	0	591524.4971	0	290786.3879	10876043.4	0	105573.089	0.00	0	6315287.79	0	1412395.47	0	747760.738	0	162811.1318	366386.4584	0	13810606.56	139095.1495	0	3846089.71	1262658.178	2441524.704	601730.5419	17759269.3	1354538.644	1393489.753
MPZ	66671629.79	23982670.01	747769.0782	0	1926825.191	0	5909034.04	3317960.489	0.00	22780921.8	7361438.21	1123457.959	1316868.28	2743732.205	0	0	3973792.196	0	45529597.69	8819662.065	31553495.28	2497881.882	5450679.034	0	33819418.74	0	0	52674588.76	4784647.394
MPZL1	34253212.98	20527395.68	53583992.52	22372299.38	14711323.58	42645627.73	26726809.71	29867368.31	29935141.40	29923274.24	7634400.00	17165358	15660535.56	61317038.31	33361516.39	3879475.297	7401922.895	39738292.88	57480582.69	19641286.2	61772018.48	6748547.245	60346595.86	9862474.954	36635849.5	149473019	13430299.09	11542077.34	5825773.807
MPZL2	0	0	0	0	0	0	0	2659201.916	188517.42	361408.7726	0.00	634454.4637	2163579.85	897576.0259	0	5050786.056	294149.5085	0	3254903.101	2746764.561	1334167.011	489064.7834	893614.3304	0	2772116.938	1644321.018	2797344.079	2184488.476	16392904.81
MPZL3	0	0	0	32595923.84	0	13159218.64	38367476.18	16615878.04	14344800.19	23485896.51	19840909.94	5924063.102	6629142.92	0	0	64578185.45	0	0	0	44189054.77	6387878.723	15350640.68	101562593.8	0	0	20224721.73	6180210.729	0	0
MR1	0	0	1025959.619	0	0	0	0	45459.30224	0.00	0	0.00	0	0.00	86341.22325	0	0	0	0	0	147669.1341	168077.7782	0	0	0	366006.2094	0	0	0	0
MRAS	53881311.85	1675434.479	120193013.2	2585674.03	2886517.073	5768166.511	7890151.325	12999638.18	54324750.90	6506114.401	24216219.31	587498.9704	2076938.91	26534569.7	8208236.064	127794098.8	2577386.403	4702626.842	5353824.679	12270045.09	11865702.9	754617.4591	4560166.858	506917.0544	27216844.72	17000245.44	502989.868	475380.5239	656115.2827
MRC1	56009514.65	22812961.16	2047146.155	45424085.92	25645492.12	12167408.16	38911306.06	5457431.273	170760481.00	48029581.15	6607137.56	3464194.466	86544675.21	25449610.44	17974648.57	41863108.74	10422504.95	74793608.57	9497445.577	20934743.57	7106111.201	22572354.72	20545955.87	125674924.3	32999891.16	37034383.11	6766357.791	1745358.807	26729062.4
MRC2	27289829.9	28787645.7	9013103.198	52628357.27	13996820.42	60654979.55	51323844.68	53129343.16	49844635.64	77442873.69	21339153.33	23229796.85	2429649.01	51033115.34	11205878.64	20729240.74	2068143.49	19549697.66	41525273.13	13484624.6	13569237.42	10636385.62	59681571.53	26795279.57	43924453.39	29996018.06	85999876.71	4140686.448	36004028.21
MRE11A	41263822.47	27361289.83	25981205.58	27533504.24	47063875.1	91530240.86	23741398.69	82537526.6	21190804.66	43683650.11	18869702.15	35808083.56	29002500.25	52819295.09	36235696.11	42540190.42	10385469.1	36063354.07	35367733.49	26295646.19	30279333.05	88782621.76	65116158.14	34205778.47	32404713.89	48022032.55	40393313.77	82440734.62	35458050.72
MREG	243447.1073	0	1333886.896	0	0	0	0	0	0.00	0	0.00	0	0.00	216205.0487	0	0	540978.0052	1379053.301	0	0	0	0	0	0	0	0	0	388415.9223	0
MRFAP1	4705056.464	19729315.61	63866398.14	12661097.65	13105110.39	23432977.98	11819342.06	42771607.97	2875602.92	9190105.061	0.00	3278361.256	3371961.83	36312316.38	37987295.62	28505544.09	0	14705434.32	10040024.43	0	5332803.693	10529586.44	10365267.02	22283634.36	10350522.1	14736047.93	11901795.42	30732336	26943019.06
MRGBP	2538771.097	968709.1052	0	1900281.47	4516883.364	6669475.606	2373104.761	0	0.00	2892548.395	1403316.05	1992767.374	0.00	973564.5845	8890197.675	7674781.638	3686147.108	4163965.204	1151136.432	220746.3341	464602.2734	2219739.673	1750177.305	4753795.653	1821576.192	23438160.32	969434.5345	6148639.254	2529843.509
